rank,candidate_id,relative_path,candidate_type,score,sha256,primary_recall_reason,config_reference_count,related_texture_count,related_shader_count,related_sound_count,mesh_count,triangle_count,identity_status,next_action
2315,P5T01-C02220,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_S_BlueDiamond.DTX,texture,-15,aca0a37bed441e54345803b1ddf67e6f581fe29b6fb44da2839f766d005c3804,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2316,P5T01-C02221,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_S_BluePottery.DTX,texture,-15,2df5089835bface9995e4d70931b4057f4501aff5d3918972ce2af054f5fce09,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2317,P5T01-C02225,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_S_Lily.DTX,texture,-15,999ac3c39387d8363c465681027a9c2fbae5b1a71c5ac21e84a567af6e5788a9,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2318,P5T01-C02226,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_S_Sakura2.DTX,texture,-15,aa2bb0f680a5c449eb338093bf7c02eddf67b6d07a24790122989d316b428247,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2319,P5T01-C02227,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_S_Sampaguita.DTX,texture,-15,902babbc3a5456a9cd8b941af435650d34e8023f9bbe334ddee510b691702c46,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2320,P5T01-C02228,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_S_SonWukong.DTX,texture,-15,16d44e190069e95fa9b30a6796ccafdf67ba2429f7c5d7e401ecac48152938ee,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2321,P5T01-C02230,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_Silencer_DMZ.DTX,texture,-15,92bd3a0874971e7258c3c661def0ea9349f3724e1bd2b93dad22d87a4ebc043f,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2322,P5T01-C02231,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_Silencer_DualMag_Sampaguita.DTX,texture,-15,f02a0510bc4890a376db2f86e593cff7ffd2fcb50e274e216d28ea89502a805f,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2323,P5T01-C02232,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_Silencer_Peony.DTX,texture,-15,1e86f54ddfe0528e8301fea9d833fa32a413a57313c6cac59541bb2d3aadddd7,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2324,P5T01-C02233,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_Silencer_PlatinumBlue.DTX,texture,-15,0d7f5c595e9925a92e825f195904a5c536ab5590dce8b49d90a09e8c1f8f6dd1,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2325,P5T01-C02235,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_Silencer_TurtleShell.DTX,texture,-15,79acb07f11615dc6d30d756d10e62d2190652642248f63a1d33db34a39a36a6b,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2326,P5T01-C02237,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_WEM.DTX,texture,-15,348b3b5cb6b1002c23bfb4ff265cf3047e565350824fa8814c1b6a116c9c9cc3,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2327,P5T01-C02238,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_XS_Jade.DTX,texture,-15,572c8ae5a74fdb13296b5f0f943672154b3efc6a1dc459ed01fc7836e3bc03bd,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2328,P5T01-C02239,data/rf019/TEX/UI/WEAPONICON/BUYWEAPON_INFO_M4A1_wcg2011.DTX,texture,-15,3a9f42c11464fd5daebfae185000b935e32eb29e4e15a555c95e9499d72590ed,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2329,P5T01-C02245,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-AWCG.DTX,texture,-15,16245d418c2994e1f5bd96330f0ca333d7f795e985de88e839603a31292df844,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2330,P5T01-C02246,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-CUSTOM.DTX,texture,-15,e4fa4f422e971f53700f20655b5b182a75a47bca9a9126c2b89f2e4aeb5df37a,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2331,P5T01-C02247,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-E.DTX,texture,-15,66f79221c016031ad392461057dc3fa5fdf786eca5bcd7105fb2a3aac8d7e134,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2332,P5T01-C02248,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-GOLD.DTX,texture,-15,ccbf09b030a8ddab11d027b7acc276bdce6ae500130508deb54a33c1d89bbce7,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2333,P5T01-C02249,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-Halloween.DTX,texture,-15,59320f7c5ad601aa0b27d42e5aaf386a267a0000bee195a5fbb31ab36dac8b67,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2334,P5T01-C02250,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-PC-BRONZE.DTX,texture,-15,f0df42dcb41ff307716c60c536c0d539b1b73b52b9918b2cb3ca44ff44697838,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2335,P5T01-C02251,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-PC-CRYSTAL.DTX,texture,-15,b1da935bb0177b1262e515c2a091ce43a3572e10c7cbe7b0a5d9f29c0455113d,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2336,P5T01-C02252,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-PC-SILVER.DTX,texture,-15,fdb275b93dd3c5913bf0bcb97ad51183800899705615355a3c894890f39c5af4,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2337,P5T01-C02253,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-Pink.DTX,texture,-15,028f2af4ba6dc08bd1a565453be8a5b5fb2aaf91b571c598b5c506b8ebde1a7c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2338,P5T01-C02254,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-R.Dragon.DTX,texture,-15,3a142581d3fa8855471907d84d9fe4b0879d31d0131f59562f98266cdef4c1cd,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2339,P5T01-C02257,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-S-PinkCrystal.DTX,texture,-15,36c07eb0a2a5f2057fe7192890d4e20c3431d5e43fb32adac75845aacc81e277,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2340,P5T01-C02258,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-S.DTX,texture,-15,6fadc68a18ee60a6f6da92f592dccb6a229a9850b81fc0ec8dbaa3d4c873193d,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2341,P5T01-C02259,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-SILENCER.DTX,texture,-15,b0d2dba7a584b4f5646e49c990a2681af99ffa03d00292d199bbb9226e02f6c2,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2342,P5T01-C02260,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-S_QQ.DTX,texture,-15,6784be8d5814386186609586b83c7e7b96c346708ae4cab030c5b00e51c94d4c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2343,P5T01-C02261,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-Tiger.DTX,texture,-15,624ee5e558f227e24d42e6ebda0092ea8a22a3e376a7fee084506e20a88acef6,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2344,P5T01-C02262,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-X.DTX,texture,-15,a100956b53b9c3c44a2f12407eeb68fa66ecbcd9a475f42aa959fc4ea0375b0e,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2345,P5T01-C02263,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-XMAS.DTX,texture,-15,c036fb48ebfa4ee4817fd90d9cce6f5b2378802cfd60628052250515b22522ca,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2346,P5T01-C02264,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-XS-RoyalDragon4.DTX,texture,-15,aa7429ae8e41850163b8820469df87d80bcf8207be8fade30f083e45a17fe583,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2347,P5T01-C02265,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-X_CAMO.DTX,texture,-15,85d30261a49ab247e9b420aba7fcb2e016f0e84969a17cb4e3a809df60d1dc0e,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2348,P5T01-C02266,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-X_GOLD.DTX,texture,-15,293864e4e59bcfd3ea8149d8971ecb58b61f863546c36b873d25d564dcb4fdd2,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2349,P5T01-C02267,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1-X_GOLDFIRE.DTX,texture,-15,894434558aaa516ec05d823eb00ff161a788cee073ad7062cf334b9fd3c18672,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2350,P5T01-C02268,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1.DTX,texture,-15,5c079edb20828872473ddaa62174215d78ef2b21717bcbbec0db07691b2f4fa0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2351,P5T01-C02269,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_Balance.DTX,texture,-15,38743575bafdd3124b5456e2c9ceba2ac7ede794cb57e95dce5e28cf8693a234,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2352,P5T01-C02270,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_CFS2014.DTX,texture,-15,82820e10ac66e0cdc7e20253ce32c8addb5cb4ae0f5b6805c37e941b4bd3356c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2353,P5T01-C02271,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_CFS2015.DTX,texture,-15,766166c768b191356ba89d4a528a35455d08d23e35d58cbfac5d8ab0cc102f85,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2354,P5T01-C02272,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_S_BlueDiamond.DTX,texture,-15,0507ccc71294de32b299edfb589a6ec416dea77ccf9b6faba1f987bab38a48eb,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2355,P5T01-C02277,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_S_Sampaguita.DTX,texture,-15,88b5391044db7df19fe2e7365e2176d00346bec1c4624b03e49cc21edf8705e9,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2356,P5T01-C02278,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_S_SonWukong.DTX,texture,-15,f60ef68f1c585d84151cccd98725b207e4d14ce34e2dd3d65f63501961f4f9a3,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2357,P5T01-C02280,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_Silencer_DMZ.DTX,texture,-15,0ee2d898e02f2df53e9368e7e2b97d6518cbf7cd608a21817357302fa8c4d91c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2358,P5T01-C02281,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_Silencer_DualMag_Sampaguita.DTX,texture,-15,899eddeb6f6bf562014d28c92046179463986840899088c6d1876fc253eb267f,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2359,P5T01-C02282,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_Silencer_Peony.DTX,texture,-15,460e93d1cc3a0eb6c3caa22ebd435952103899c21cfc7b34ac7f8ca0043f5df4,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2360,P5T01-C02283,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_Silencer_PlatinumBlue.DTX,texture,-15,6c5edfd87b01510f88d7ae9ed806139c4816224fc55b734c59b21d41ad3521a0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2361,P5T01-C02286,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_Silencer_TurtleShell.DTX,texture,-15,3ad71869a9faf6cbabff5102456ffda86a255e75232a4acc340be8f611750112,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2362,P5T01-C02289,data/rf019/TEX/UI/WEAPONICON/WEAPON_SELECT_M4A1_wcg2011.DTX,texture,-15,9a899fc121f330b3559f55984c35312ddce9ec75429e6e22fcb418608d315932,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T02 atlas/UV comparison
2363,P5T01-C02463,data/rf192/UI/UI_Shop2/NobleGoldName/CatRifle_MOS_M4A1_NobleGold/NewName.BIN,config,-15,a5453e1248f3e7bcd379622219c8ae4ab658248a314356629845401dfef902ba,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2364,P5T01-C02476,data/rf192/UI/UI_Shop2/NobleGoldName/M4A1_S_GSpirit_NobleGold/Name.BIN,config,-15,0debc98f51f5fc88842eb509abcbc3ba8a3754a5f852406fa117225e8e73448c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2365,P5T01-C02477,data/rf192/UI/UI_Shop2/NobleGoldName/M4A1_S_GSpirit_NobleGold/NewName.BIN,config,-15,1b3b7c091d7bc6298af1caa539fbde633987f8589ccd8416019abf200b2a7a35,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2366,P5T01-C02486,data/rf192/UI/UI_Shop2/NobleGoldName/M4A1_S_Ironwolf_NG/Name.BIN,config,-15,81f9494ec7136ffdf6196c19e2cbdaaebdf3aeaee166855a7ba43d50ec1ed0c5,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2367,P5T01-C02487,data/rf192/UI/UI_Shop2/NobleGoldName/M4A1_S_Ironwolf_NG/NewName.BIN,config,-15,cce187632d47f384584eafd177350acdfa41c0a79ca7bcfaf8253e225b5a2a37,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2368,P5T01-C02500,data/rf192/UI/UI_Shop2/NobleGoldName/TigerRifle_Ares_M4A1_NobleGold/Name.BIN,config,-15,1c8b9da5374a76e63e3b1e2399ac3bfc0c6aceadd6d0008dbfa9342850af6c3a,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2369,P5T01-C02501,data/rf192/UI/UI_Shop2/NobleGoldName/TigerRifle_Ares_M4A1_NobleGold/NewName.BIN,config,-15,e2bd057c130fd72a01c7e7d6721ec3424951ab56ee95a07b920b30e6ab7bac20,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2370,P5T01-C02502,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_01.BIN,config,-15,41a177abce0782b545b939bab9e954f842a99f657d499edb6478bf58e5b865ba,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2371,P5T01-C02503,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_02.BIN,config,-15,6f20aeaa25556f225678d3e02feccf30d7642ef7cf77538e77d0647f85a7281a,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2372,P5T01-C02504,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_03.BIN,config,-15,8b1aad5fc1654f96be7c0f7ef78d1998df35fbac40650ea2f55716434c044ec0,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2373,P5T01-C02505,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_04.BIN,config,-15,778a9c99752c2893e0e29dfd43f491f8b856185f963de6e063ecbd41383ea93f,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2374,P5T01-C02506,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_05.BIN,config,-15,4be7a143f756e701c5e2c8023ed6e251abe5dd0292dd34c2870b31b470f5e1c9,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2375,P5T01-C02507,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_06.BIN,config,-15,b10c86655dba2e1ae7fa6d83c22bfa91f200f8e06fc949449dbcc656587f155b,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2376,P5T01-C02508,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_07.BIN,config,-15,89f0d32d3ac45e3033bcb10961b6fedef1b0a872236d10a6fa3ca89da3a26db5,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2377,P5T01-C02509,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_08.BIN,config,-15,cefc155ce36904bb7b9ff3f948eb8ec4a563a2c2b5f7dac48886021dde1c7cfa,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2378,P5T01-C02510,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_09.BIN,config,-15,fe5b1a4f539da4232c57a7da1c915333216b127a70271973707bfcaac0cd2fe9,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2379,P5T01-C02511,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_10.BIN,config,-15,56cd0b2554854702a2c299793d367fbf125e0aacd527a78cb6e899964c1c78d3,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2380,P5T01-C02512,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_11.BIN,config,-15,9505f941dcc7249ac33989705b3ef90589bd72d0d95e247eb52f7f2adf19f9c2,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2381,P5T01-C02513,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_12.BIN,config,-15,93ae1f04fb627d637b1f6022bac6b69306ae87eae738514c779cfbcee17ba8cc,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2382,P5T01-C02514,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_13.BIN,config,-15,c7bb0123216a2cdc59c0e8294510762d4777b5d847d0f89e875571e6a8612aef,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2383,P5T01-C02515,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_14.BIN,config,-15,9a1242211592689b2b8c3fc113a6879054f8a1ca84517d22444df250249dfa8c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2384,P5T01-C02516,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_jy_vvip_M4a1_s_tianshen/SGFX_jy_vvip_M4a1_s_tianshen_15.BIN,config,-15,1b97e25245a649c2c612778a9c7aa93b502a00dd7f27ef64890aee76ddee57a3,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2385,P5T01-C02532,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_01.BIN,config,-15,580d5c668257bbc0ed3492ad1de7b0770da630f29d5624f4678ba5ad903d1d67,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2386,P5T01-C02533,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_02.BIN,config,-15,211d1a53abbdb78d40056465a4c1809e91827ac52b125a556c8e45037b955b74,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2387,P5T01-C02534,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_03.BIN,config,-15,8acb9a50136822639dff5474f980f0332ed2761b2599344b67b6750bba13c171,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2388,P5T01-C02535,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_04.BIN,config,-15,0393129695948733a8eb234423f3bd7c580be2ed67525646efd9fe661ed3f819,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2389,P5T01-C02536,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_05.BIN,config,-15,0661e495210c11a16e6ffacdfd3ecb392e4300703c7257c87ef6981c1775982c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2390,P5T01-C02537,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_06.BIN,config,-15,02f0189ec85abe5fc9116059636ae5c61e052d6a8378a89a7c7ee4521548d560,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2391,P5T01-C02538,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_07.BIN,config,-15,e4d495c0b191bc0f791a80865fba6a5c9a659d3b73e4b01d2d007fa2173d9d2e,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2392,P5T01-C02539,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_08.BIN,config,-15,edb8d7bc4d2ccd89c12c36e4d64d4158ee62a1fa28b706f7820cace28f252ba5,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2393,P5T01-C02540,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_09.BIN,config,-15,bc827edd7678921ef726aa53b4462b173c562b034e7abbe7b0d5c68b4c68a338,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2394,P5T01-C02541,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_10.BIN,config,-15,411de8a56a23b6b47a34176feaaac0b8c0d82e4305a75254ac7e1c44215cc303,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2395,P5T01-C02542,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_11.BIN,config,-15,b049612418a589f4b01d1a44b4bf77acc0d38dcc7c91709a99fb610f43eb23c8,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2396,P5T01-C02543,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_12.BIN,config,-15,9307951bfc975718144b18552b4ffdd99846a8e0c3cad79afb959f239ebe8d1c,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
2397,P5T01-C02544,data/rf192/UI/UI_Shop2/VVIP/SpriteImage/Effect/SGFX_se_M4A1-S-IronWolf/SGFX_se_M4A1-S-IronWolf_13.BIN,config,-15,d699e16f641e8a6fbcec3b9b5bc78b8fd991dae2f022e5be4d9e1e1e8f3adb19,keyword:M4,0,0,0,0,,,CANDIDATE_ONLY,P5-T03 resource graph closure
